 TITLE = "Cavity Iterative Residual History"
 variables="Iteration""Time(s)""Res1""Res2""Res3"
         650   1.9836425781250003E-002  0.23979889352425945        3.6383850364766289E-002   4.1628019159809890E-002
         660   2.0141601562500003E-002  0.23554388633443382        3.6346987598984595E-002   4.1563103921910850E-002
         670   2.0446777343750003E-002  0.23120876448271954        3.6313514498035666E-002   4.1501958190684717E-002
         680   2.0751953125000003E-002  0.22679542292615509        3.6282432110225353E-002   4.1443491407730987E-002
         690   2.1057128906250003E-002  0.22230650747655809        3.6252757708119553E-002   4.1386624584982587E-002
         700   2.1362304687500003E-002  0.21774541088885713        3.6223531079892929E-002   4.1330297706778207E-002
         710   2.1667480468750003E-002  0.21311626630017444        3.6193820275359716E-002   4.1273476593729756E-002
         720   2.1972656250000003E-002  0.20842394178001447        3.6162726757983960E-002   4.1215159164073707E-002
         730   2.2277832031250003E-002  0.20367403675086221        3.6129389946581068E-002   4.1154381055278862E-002
         740   2.2583007812500003E-002  0.19887287883572496        3.6092991132588403E-002   4.1090220578151468E-002
         750   2.2888183593750003E-002  0.19402752321145117        3.6052756781567045E-002   4.1021802991997321E-002
         760   2.3193359375000003E-002  0.18914575595403035        3.6007961232126996E-002   4.0948304113238701E-002
         770   2.3498535156250003E-002  0.18423609849709796        3.5957928821225643E-002   4.0868953265409354E-002
         780   2.3803710937500003E-002  0.17930781909321969        3.5902035462312569E-002   4.0783035600220265E-002
         790   2.4108886718750003E-002  0.17437094636637002        3.5839709718563581E-002   4.0689893822747951E-002
         800   2.4414062500000003E-002  0.16943628838793540        3.5770433403816790E-002   4.0588929353494015E-002
         810   2.4719238281250003E-002  0.16451545712708424        3.5693741758928206E-002   4.0479602972021973E-002
         820   2.5024414062500003E-002  0.15962089569321980        3.5609223238806033E-002   4.0361434980112118E-002
         830   2.5329589843750003E-002  0.15476591175481111        3.5516518954854567E-002   4.0234004931157238E-002
         840   2.5634765625000003E-002  0.14996471051556676        3.5415321810319159E-002   4.0096950963037808E-002
         850   2.5939941406250003E-002  0.14523243087750135        3.5305375366572737E-002   3.9949968780394432E-002
         860   2.6245117187500003E-002  0.14058517621149028        3.5186472475088701E-002   3.9792810321247742E-002
         870   2.6550292968750003E-002  0.13604003868794670        3.5058453708870792E-002   3.9625282147937972E-002
         880   2.6855468750000003E-002  0.13161510885992575        3.4921205622602966E-002   3.9447243595533858E-002
         890   2.7160644531250003E-002  0.12732946298790315        3.4774658869361888E-002   3.9258604710405418E-002
         900   2.7465820312500003E-002  0.12320311564649643        3.4618786198860260E-002   3.9059324008583682E-002
         910   2.7770996093750003E-002  0.11925692575455490        3.4453600359949758E-002   3.8849406081311502E-002
         920   2.8076171875000003E-002  0.11551243985773539        3.4279151927202774E-002   3.8628899072402322E-002
         930   2.8381347656250003E-002  0.11199165604004971        3.4095527069720730E-002   3.8397892050308684E-002
         940   2.8686523437500003E-002  0.10871669295174291        3.3902845278349289E-002   3.8156512295856142E-002
         950   2.8991699218750003E-002  0.10570935182996349        3.3701257065598005E-002   3.7904922524897182E-002
         960   2.9296875000000003E-002  0.10299056698609367        3.3490941651837615E-002   3.7643318063558820E-002
         970   2.9602050781250003E-002  0.10057975186565285        3.3272104649761811E-002   3.7371923988009717E-002
         980   2.9907226562500003E-002   9.8494067463112386E-002   3.3044975753253533E-002   3.7090992248465335E-002
         990   3.0212402343750003E-002   9.6747655708923089E-002   3.2809806443879201E-002   3.6800798792018245E-002
        1000   3.0517578125000003E-002   9.5350900047615011E-002   3.2566867723263164E-002   3.6501640695897557E-002
        1010   3.0822753906250003E-002   9.4309788420281926E-002   3.2316447878576286E-002   3.6193833324367604E-002
        1020   3.1127929687500003E-002   9.3625455126563326E-002   3.2058850288381277E-002   3.5877707521711891E-002
        1030   3.1433105468750007E-002   9.3293965274616794E-002   3.1794391275613794E-002   3.5553606853449764E-002
        1040   3.1738281250000007E-002   9.3306378812030771E-002   3.1523398014103275E-002   3.5221884907730906E-002
        1050   3.2043457031250007E-002   9.3649095233327193E-002   3.1246206494732549E-002   3.4882902668711399E-002
        1060   3.2348632812500007E-002   9.4304443025366474E-002   3.0963159557078939E-002   3.4537025973612780E-002
        1070   3.2653808593750007E-002   9.5251448350812937E-002   3.0674604992164952E-002   3.4184623065080882E-002
        1080   3.2958984375000007E-002   9.6466701517348388E-002   3.0380893721746422E-002   3.3826062250352090E-002
        1090   3.3264160156250007E-002   9.7925239217268770E-002   3.0082378059374842E-002   3.3461709678597192E-002
        1100   3.3569335937500007E-002   9.9601372826778584E-002   2.9779410058269225E-002   3.3091927247598983E-002
        1110   3.3874511718750007E-002  0.10146941304784947        2.9472339950812606E-002   3.2717070650632799E-002
        1120   3.4179687500000007E-002  0.10350426320356473        2.9161514684235605E-002   3.2337487574012037E-002
        1130   3.4484863281250007E-002  0.10568187312859936        2.8847276556756965E-002   3.1953516055243179E-002
        1140   3.4790039062500007E-002  0.10797956035927761        2.8529961958108654E-002   3.1565483011069650E-002
        1150   3.5095214843750007E-002  0.11037621459389602        2.8209900217978867E-002   3.1173702943878352E-002
        1160   3.5400390625000007E-002  0.11285240579277138        2.7887412565449091E-002   3.0778476833979565E-002
        1170   3.5705566406250007E-002  0.11539041704471875        2.7562811201986510E-002   3.0380091224155217E-002
        1180   3.6010742187500007E-002  0.11797422175683413        2.7236398489971878E-002   2.9978817501601536E-002
        1190   3.6315917968750007E-002  0.12058942194074222        2.6908466258105609E-002   2.9574911380980694E-002
        1200   3.6621093750000007E-002  0.12322316117641599        2.6579295224332694E-002   2.9168612590752385E-002
        1210   3.6926269531250007E-002  0.12586402274101646        2.6249154536179924E-002   2.8760144763299984E-002
